94.77	750.82	114.81
91.63	755.24	114.90
88.49	750.82	114.97
91.63	746.37	115.00
179.82	603.80	115.01
97.92	755.25	115.04
173.53	603.80	115.04
97.92	746.37	115.07
186.12	603.80	115.08
94.78	759.70	115.14
176.67	608.26	115.15
85.34	755.26	115.15
101.07	750.81	115.15
167.23	603.80	115.15
88.48	759.71	115.16
182.97	608.26	115.18
94.78	741.91	115.19
170.38	608.26	115.20
85.34	746.36	115.23
192.42	603.80	115.25
88.48	741.91	115.27
173.52	612.71	115.29
179.82	612.71	115.29
189.27	608.26	115.31
82.19	750.81	115.31
101.07	741.91	115.31
164.08	608.26	115.33
91.63	764.16	115.34
160.93	603.81	115.35
167.23	612.72	115.36
104.22	746.36	115.36
101.07	759.71	115.37
82.18	759.71	115.39
186.12	612.71	115.39
97.93	737.45	115.40
91.63	737.46	115.41
104.22	755.26	115.41
85.33	764.17	115.42
176.67	617.17	115.42
170.37	617.17	115.43
97.93	764.16	115.45
79.03	755.26	115.48
182.97	617.17	115.48
160.93	612.72	115.50
164.08	617.17	115.51
82.18	741.91	115.53
157.78	608.26	115.53
104.23	737.45	115.54
195.57	608.26	115.54
198.72	603.81	115.54
107.37	750.81	115.55
173.52	621.63	115.55
88.48	768.62	115.56
79.03	746.36	115.57
94.78	733.00	115.57
192.42	612.72	115.57
85.33	737.45	115.57
167.22	621.63	115.57
107.37	741.90	115.58
179.82	621.63	115.60
101.08	733.00	115.60
94.78	768.62	115.60
154.63	603.81	115.61
79.03	764.17	115.63
189.27	617.17	115.63
82.18	768.63	115.66
157.78	617.17	115.67
160.92	621.63	115.67
88.48	733.00	115.67
170.37	626.08	115.68
75.45	750.81	115.71
176.67	626.08	115.71
164.07	626.08	115.71
75.42	759.72	115.72
154.12	612.72	115.73
186.35	621.96	115.74
97.64	728.13	115.75
104.56	764.33	115.76
107.99	732.68	115.76
111.12	746.31	115.77
107.63	759.85	115.77
91.99	773.34	115.79
84.96	773.37	115.79
104.44	728.15	115.80
110.87	737.54	115.80
91.51	728.36	115.80
101.07	768.81	115.80
151.38	608.25	115.81
167.38	630.59	115.81
157.65	625.93	115.82
182.96	626.06	115.82
154.71	621.59	115.82
173.55	630.35	115.83
110.35	755.36	115.83
72.96	755.26	115.84
198.57	612.65	115.84
79.21	737.53	115.84
161.09	630.31	115.85
76.19	768.48	115.85
195.29	617.06	115.85
76.13	742.03	115.85
201.61	608.13	115.86
151.98	616.88	115.86
82.58	733.15	115.86
100.78	724.51	115.88
79.23	772.79	115.88
73.29	763.85	115.88
97.76	772.84	115.89
191.75	621.38	115.89
113.33	741.90	115.90
179.51	630.10	115.91
73.34	746.71	115.91
110.53	728.54	115.92
204.47	603.51	115.92
148.79	603.81	115.92
94.78	724.08	115.93
85.63	728.96	115.93
164.07	634.99	115.94
107.38	724.08	115.94
113.22	750.81	115.95
154.62	630.54	115.96
170.37	635.00	115.96
88.48	777.54	115.96
113.68	732.99	115.97
151.47	626.09	115.98
157.77	634.99	115.98
148.32	612.72	115.99
82.18	777.54	115.99
189.27	626.09	116.00
104.23	719.63	116.03
94.78	777.54	116.04
176.67	635.00	116.04
69.58	759.72	116.04
148.32	621.63	116.05
97.93	719.62	116.06
88.48	724.08	116.06
160.92	639.45	116.06
167.22	639.45	116.07
113.68	724.08	116.08
69.58	750.81	116.08
151.47	634.99	116.09
110.53	719.63	116.09
72.73	773.09	116.09
186.12	630.54	116.10
116.83	737.45	116.10
154.62	639.45	116.10
75.88	777.54	116.11
148.32	630.54	116.12
107.38	768.64	116.13
116.83	728.54	116.14
69.58	768.63	116.14
145.17	608.27	116.14
110.53	764.18	116.14
85.33	782.00	116.14
116.83	746.36	116.15
173.52	639.45	116.15
145.17	617.18	116.16
107.38	715.17	116.16
91.63	719.62	116.16
104.23	773.09	116.17
157.77	643.91	116.17
101.08	715.17	116.18
164.07	643.91	116.18
91.63	782.00	116.19
201.88	617.18	116.19
79.03	782.00	116.19
75.87	732.98	116.20
145.17	626.09	116.20
