455.00	305.00	163.76
445.00	305.00	165.82
435.00	305.00	166.03
425.00	305.00	166.17
415.00	305.00	166.19
405.00	305.00	166.19
455.00	315.00	163.93
445.00	315.00	166.01
435.00	315.00	166.20
425.00	315.00	166.28
415.00	315.00	166.30
405.00	315.00	166.22
455.00	325.00	164.20
445.00	325.00	164.35
435.00	325.00	166.11
425.00	325.00	166.26
415.00	325.00	166.27
405.00	325.00	166.16
395.00	325.00	165.95
435.00	335.00	164.19
425.00	335.00	165.93
415.00	335.00	166.07
405.00	335.00	165.89
385.00	335.00	165.26
435.00	345.00	164.20
415.00	345.00	165.40
405.00	345.00	165.42
395.00	345.00	165.09
385.00	345.00	164.62
445.00	335.00	164.32
395.00	335.00	165.66
425.00	345.00	163.91
415.00	355.00	163.80
405.00	355.00	163.18
395.00	355.00	162.78
385.00	355.00	160.37
