300.02	300.88	106.24
303.01	341.06	106.67
302.30	331.96	107.16
302.18	305.07	107.31
302.17	349.76	107.74
302.26	323.16	107.79
305.00	345.66	107.94
304.83	336.45	108.04
302.79	314.28	108.06
305.57	301.01	108.22
304.58	327.63	108.65
305.22	308.77	108.79
304.45	318.72	108.84
307.38	341.00	109.15
307.17	305.36	109.43
306.40	331.00	109.45
306.16	314.22	109.54
306.14	323.20	109.65
309.26	300.86	110.16
304.01	355.23	110.73
306.88	350.64	110.81
309.33	345.26	110.86
309.25	336.63	110.92
309.40	309.72	110.97
309.06	318.71	111.26
309.01	327.64	111.30
301.30	362.45	111.93
311.79	305.09	112.02
310.23	332.09	112.07
304.50	358.37	112.23
311.53	340.89	112.38
311.29	314.32	112.39
311.11	323.23	112.72
308.40	353.45	113.07
313.99	300.91	113.16
310.58	349.91	113.54
313.69	309.82	113.58
313.38	318.72	114.02
313.38	328.37	114.60
313.11	335.80	114.64
303.24	367.90	114.77
315.98	305.31	114.81
306.18	363.39	114.94
313.15	346.37	114.99
315.69	314.17	115.26
309.23	358.59	115.50
315.31	323.17	115.75
318.20	300.93	116.15
314.80	332.17	116.17
311.72	354.28	116.31
314.49	340.60	116.37
318.13	309.54	116.62
313.25	349.91	116.77
302.00	376.40	116.78
304.83	372.40	116.91
317.58	318.82	117.03
308.46	366.94	117.31
317.09	327.63	117.69
310.73	363.27	117.78
320.16	305.36	117.80
319.85	314.27	118.24
312.68	359.84	118.44
300.06	386.34	118.71
303.18	381.83	118.80
306.28	377.32	118.94
309.34	372.03	119.06
322.31	300.88	119.19
319.66	323.80	119.19
316.98	336.54	119.50
322.28	310.18	119.65
312.37	367.86	119.77
318.55	331.94	119.82
315.32	354.35	119.96
321.71	318.67	120.05
315.35	345.43	120.10
302.47	389.90	120.55
314.96	363.40	120.59
305.48	385.41	120.73
324.33	305.42	120.84
308.55	380.91	120.86
320.98	327.44	120.87
316.31	358.81	121.04
311.54	376.37	121.13
316.36	349.91	121.20
317.14	339.93	121.22
324.03	314.34	121.26
314.78	371.39	121.74
323.51	323.18	121.98
306.11	389.41	122.00
302.32	399.09	122.01
326.48	300.91	122.23
305.14	393.43	122.25
316.96	367.72	122.33
326.29	309.82	122.49
307.36	389.97	122.59
319.89	336.54	122.64
300.96	407.81	122.68
309.67	386.60	122.69
325.31	319.84	122.77
312.74	382.04	122.90
318.75	363.19	122.93
315.59	376.40	123.02
303.23	404.25	123.04
322.08	332.95	123.14
305.66	398.80	123.20
319.35	354.44	123.43
328.54	305.33	123.80
318.75	372.12	123.81
325.01	327.82	123.87
303.17	412.23	123.90
309.38	394.39	123.97
300.08	434.54	124.00
300.09	443.45	124.02
300.07	496.89	124.06
328.30	314.16	124.19
312.43	390.15	124.40
306.06	407.96	124.49
303.29	474.64	124.50
303.13	421.07	124.52
303.21	483.50	124.53
303.19	465.76	124.54
321.69	358.83	124.61
302.97	456.84	124.61
318.63	345.52	124.63
302.87	492.41	124.65
315.45	385.39	124.66
302.74	447.91	124.70
302.71	430.08	124.71
321.58	367.72	124.71
302.62	438.99	124.75
327.75	323.23	124.85
302.21	501.50	124.89
308.57	403.56	124.92
318.21	380.98	124.97
305.46	416.50	125.04
305.50	479.09	125.08
305.50	470.18	125.09
330.68	300.92	125.12
305.42	461.26	125.18
305.41	488.00	125.20
305.31	452.35	125.32
311.51	398.58	125.37
321.29	340.89	125.37
321.01	376.32	125.40
321.25	350.10	125.40
330.68	309.53	125.42
305.34	425.64	125.44
305.88	443.44	125.64
305.88	496.93	125.65
326.51	331.59	125.66
302.73	510.31	125.67
324.30	336.39	125.69
305.89	434.54	125.72
330.18	318.80	125.81
324.30	363.27	125.83
309.05	474.63	125.99
309.09	412.32	126.02
309.05	465.71	126.06
309.05	483.55	126.06
305.92	505.87	126.19
309.07	456.80	126.22
315.41	394.57	126.24
317.89	389.19	126.28
309.07	492.48	126.31
324.40	372.29	126.35
308.63	421.22	126.40
311.55	406.90	126.43
309.09	447.88	126.44
302.31	519.31	126.45
308.60	438.97	126.50
324.38	354.19	126.50
308.59	430.09	126.56
332.84	305.36	126.60
308.57	501.44	126.62
320.91	384.54	126.65
329.65	327.63	126.65
305.16	513.72	126.65
311.70	470.17	126.69
311.70	479.10	126.70
311.46	462.35	126.73
311.45	486.90	126.76
310.67	452.36	126.76
326.37	367.72	126.84
313.75	403.36	126.87
310.58	416.72	126.89
310.58	496.90	126.90
326.32	358.81	126.91
332.61	314.27	126.92
307.40	510.27	126.94
323.14	381.09	126.95
310.53	443.45	126.97
323.10	345.45	127.01
310.42	434.54	127.13
310.41	425.63	127.14
300.22	529.13	127.14
312.54	456.85	127.14
313.55	474.63	127.15
313.51	465.72	127.21
313.50	483.54	127.22
312.53	492.40	127.22
315.91	399.93	127.24
331.62	324.25	127.25
309.61	506.82	127.27
312.49	412.16	127.29
325.33	377.62	127.32
598.85	327.63	127.32
305.69	519.08	127.35
303.29	524.57	127.35
312.49	447.94	127.39
318.75	394.25	127.45
334.48	300.89	127.48
328.20	363.28	127.50
311.99	439.02	127.51
312.00	501.31	127.53
315.16	470.18	127.58
598.84	318.75	127.58
315.16	479.08	127.58
311.96	421.15	127.59
325.23	349.08	127.62
327.71	372.12	127.64
328.15	336.27	127.65
325.22	341.78	127.68
311.99	430.09	127.68
315.17	461.28	127.72
321.42	389.88	127.73
308.87	514.65	127.75
315.17	487.97	127.76
598.81	309.83	127.80
327.74	354.43	127.89
598.80	300.91	127.92
315.18	452.38	127.98
335.07	309.78	128.10
315.19	496.88	128.12
315.77	407.76	128.17
312.05	510.23	128.19
331.45	332.01	128.23
334.43	318.69	128.25
302.60	532.47	128.26
318.36	474.63	128.37
325.18	385.48	128.38
595.63	305.36	128.47
595.17	323.19	128.47
315.81	443.46	128.48
595.07	314.27	128.58
318.96	465.73	128.59
318.94	483.53	128.60
595.20	332.24	128.65
331.37	367.71	128.66
306.48	528.42	128.70
318.78	456.82	128.77
331.52	358.50	128.81
315.75	434.21	128.82
315.65	416.99	128.82
318.74	403.54	128.83
328.22	381.28	128.84
315.77	506.11	128.85
318.91	492.77	128.89
309.38	523.85	128.89
315.66	425.65	128.98
334.47	327.53	128.99
328.19	345.53	129.08
318.67	447.97	129.09
592.17	300.87	129.11
312.33	519.04	129.12
598.74	336.61	129.13
337.32	305.36	129.17
321.57	470.18	129.18
592.47	309.82	129.18
321.55	479.09	129.18
318.36	501.38	129.20
330.96	376.66	129.20
321.47	398.96	129.23
321.30	461.23	129.27
592.69	318.74	129.29
321.22	488.06	129.30
333.78	363.26	129.33
318.04	438.91	129.34
314.99	514.57	129.37
330.75	350.05	129.37
337.05	314.31	129.40
592.73	327.63	129.42
330.69	340.83	129.44
317.94	412.40	129.46
321.03	452.71	129.50
302.19	541.23	129.52
324.37	394.28	129.54
305.25	536.73	129.58
333.61	371.83	129.60
321.14	496.92	129.65
333.60	336.25	129.66
589.84	305.37	129.69
333.70	354.34	129.70
336.87	322.86	129.71
318.07	430.08	129.73
317.92	510.29	129.75
308.44	532.58	129.78
324.14	474.63	129.79
327.25	389.69	129.79
318.05	421.18	129.87
324.76	465.71	130.01
324.77	483.55	130.05
321.63	443.42	130.13
312.18	528.15	130.15
589.22	314.30	130.21
324.78	456.79	130.27
337.37	358.80	130.29
340.02	300.93	130.29
586.08	300.93	130.33
324.79	492.47	130.35
321.64	505.86	130.35
337.39	367.75	130.39
315.35	523.70	130.43
331.11	385.63	130.44
337.41	332.13	130.45
334.23	345.43	130.48
321.70	407.89	130.56
321.68	434.50	130.68
327.95	470.17	130.71
324.81	447.86	130.71
327.96	479.10	130.73
589.59	323.30	130.74
340.16	309.86	130.76
318.52	519.26	130.76
337.38	349.85	130.77
334.28	381.19	130.79
324.17	402.51	130.80
586.04	309.87	130.82
324.82	501.41	130.84
327.96	461.24	130.88
305.21	545.05	130.89
302.06	549.50	130.90
340.55	363.29	130.93
308.35	540.56	130.94
327.97	488.03	130.95
321.20	425.59	130.97
340.53	354.32	130.99
321.18	514.84	131.00
337.40	341.03	131.01
340.10	318.75	131.01
321.20	416.76	131.01
336.93	376.78	131.02
324.10	439.97	131.02
593.10	335.61	131.03
583.63	304.38	131.04
311.47	536.05	131.04
327.22	495.89	131.11
327.45	452.29	131.12
340.07	327.64	131.13
329.62	465.72	131.15
327.19	397.89	131.15
339.78	371.13	131.19
314.56	531.51	131.20
329.58	483.54	131.20
324.02	509.20	131.22
339.77	335.46	131.24
586.83	317.63	131.25
330.34	473.52	131.25
596.37	340.00	131.27
343.15	358.83	131.29
339.73	346.54	131.31
581.37	300.91	131.33
590.83	332.09	131.34
329.49	394.45	131.35
316.88	528.09	131.35
326.31	443.45	131.38
329.46	456.81	131.38
342.05	349.91	131.39
342.04	305.36	131.41
323.13	430.09	131.42
342.02	367.72	131.43
344.36	353.26	131.47
329.39	492.45	131.47
331.75	391.09	131.50
326.22	505.81	131.50
319.14	524.72	131.52
323.04	412.27	131.55
331.46	479.06	131.55
331.69	469.08	131.57
584.70	314.27	131.59
598.75	343.03	131.60
340.90	340.98	131.60
344.30	364.30	131.64
341.87	332.09	131.64
341.86	314.27	131.65
331.43	461.31	131.67
328.52	446.89	131.69
328.27	501.27	131.69
334.83	386.53	131.71
325.11	434.64	131.71
582.59	309.69	131.71
346.75	349.95	131.73
346.71	358.78	131.74
322.91	421.18	131.74
341.80	323.18	131.75
331.41	487.95	131.77
322.20	520.13	131.79
343.98	300.79	131.82
343.56	345.52	131.84
324.60	514.64	131.85
305.71	550.21	131.87
340.35	376.53	131.87
308.86	545.76	131.88
325.05	407.65	131.89
349.88	354.33	131.89
330.91	452.40	131.92
302.57	554.66	131.92
337.90	381.97	131.92
343.55	336.54	131.95
312.01	541.32	131.95
579.94	305.29	131.95
353.02	349.90	131.96
588.76	328.53	131.98
349.93	345.53	132.05
330.92	496.86	132.06
315.17	536.89	132.08
327.76	439.06	132.09
334.08	474.63	132.10
343.53	372.10	132.11
343.47	309.79	132.14
334.08	465.73	132.14
343.51	327.67	132.18
324.58	425.67	132.19
334.08	483.52	132.24
327.78	510.21	132.25
327.73	403.24	132.27
318.33	532.45	132.27
346.71	367.66	132.28
576.76	300.86	132.31
343.49	318.72	132.36
346.75	340.97	132.37
349.87	363.22	132.39
334.10	456.84	132.40
353.03	358.77	132.46
585.68	323.08	132.50
346.73	332.13	132.50
321.49	528.02	132.50
330.95	443.49	132.52
349.89	336.58	132.53
356.18	354.33	132.55
356.19	345.50	132.56
334.10	492.42	132.58
330.92	398.81	132.59
330.95	505.78	132.67
325.16	416.71	132.67
353.03	341.00	132.67
359.33	349.89	132.78
337.27	470.18	132.78
324.66	523.58	132.78
346.72	305.34	132.85
337.27	479.08	132.85
359.36	341.03	132.89
334.12	447.93	132.90
337.28	461.28	132.91
334.72	394.39	132.95
362.50	345.45	133.03
582.44	318.98	133.04
328.30	430.11	133.06
349.89	300.89	133.08
356.20	336.56	133.10
337.98	390.30	133.16
353.05	332.11	133.21
337.75	487.99	133.22
579.37	314.49	133.22
341.02	385.80	133.26
328.42	519.47	133.28
334.76	501.71	133.29
576.27	310.01	133.31
344.06	381.29	133.36
356.84	363.56	133.37
353.69	367.99	133.38
337.82	452.06	133.39
592.31	341.04	133.40
347.32	314.62	133.40
573.27	305.50	133.41
350.39	372.38	133.42
347.28	322.85	133.42
347.16	376.81	133.42
359.88	359.07	133.43
312.40	550.48	133.45
331.29	434.39	133.45
309.25	554.94	133.45
366.25	340.69	133.47
315.50	546.01	133.48
306.04	559.36	133.49
362.85	354.53	133.51
331.21	514.83	133.51
350.36	327.49	133.52
363.01	336.36	133.53
340.79	474.61	133.54
340.80	465.75	133.54
318.54	541.51	133.55
302.78	563.77	133.57
595.66	345.62	133.57
337.45	496.85	133.60
365.83	349.79	133.61
570.63	301.03	133.62
327.92	412.24	133.64
589.31	336.55	133.64
349.85	309.85	133.64
334.12	438.96	133.65
340.41	483.55	133.65
321.47	537.09	133.65
340.34	456.78	133.66
356.20	300.60	133.67
359.31	332.31	133.67
327.83	421.18	133.68
352.78	305.22	133.71
368.47	345.24	133.74
333.78	510.48	133.74
324.48	532.43	133.79
336.97	443.64	133.81
349.59	318.72	133.85
355.94	328.01	133.86
599.00	349.84	133.88
339.96	492.14	133.90
327.39	527.84	133.95
362.51	300.92	133.95
343.18	470.18	134.00
368.82	336.53	134.00
339.94	447.89	134.05
343.09	461.26	134.05
353.07	323.17	134.08
336.87	505.83	134.09
343.09	479.09	134.10
365.67	332.07	134.10
368.81	300.93	134.10
330.60	407.61	134.11
371.98	340.99	134.12
330.42	425.97	134.16
353.07	314.28	134.16
359.37	305.38	134.16
336.58	398.58	134.20
330.46	523.66	134.23
333.53	403.08	134.23
356.22	309.83	134.23
359.39	367.76	134.24
362.54	363.30	134.24
362.52	327.61	134.26
365.69	358.85	134.30
586.49	331.93	134.30
375.12	300.94	134.31
356.24	372.23	134.32
365.67	305.39	134.38
359.37	323.16	134.39
368.84	354.39	134.39
356.22	318.72	134.39
564.39	309.12	134.39
567.10	305.44	134.44
340.51	394.51	134.45
343.65	452.34	134.45
570.30	309.94	134.46
343.66	390.05	134.49
353.10	376.70	134.51
343.66	488.01	134.52
362.52	309.83	134.52
372.00	349.94	134.53
359.37	314.28	134.53
583.55	327.42	134.54
346.81	385.60	134.57
371.97	305.40	134.57
340.52	501.39	134.60
349.96	381.16	134.61
381.42	300.95	134.62
368.83	327.60	134.64
371.99	332.06	134.65
362.52	318.72	134.66
365.67	323.16	134.67
334.23	519.23	134.68
346.81	465.72	134.69
334.22	430.02	134.71
375.16	345.49	134.73
368.82	309.84	134.73
375.15	336.51	134.75
346.82	474.64	134.76
365.67	314.28	134.77
573.46	314.42	134.78
315.33	554.90	134.80
312.18	559.36	134.81
346.81	456.80	134.83
337.37	434.47	134.83
318.48	550.45	134.83
378.28	305.41	134.84
309.03	563.82	134.86
340.52	438.93	134.90
321.64	545.99	134.92
368.83	318.72	134.93
305.88	568.28	134.96
