MAP.DEM.TO.HORIZONT							
							
DEM.TO.MPM							
90000							
0.5	599.24	161.08	95	1	1	1	1
1.5	599.24	161.03	95	1	1	1	1
2.5	599.24	160.95	95	1	1	1	1
3.5	599.24	160.84	95	1	1	1	1
4.5	599.24	160.72	95	1	1	1	1
5.5	599.24	160.54	95	1	1	1	1
6.5	599.24	160.36	95	1	1	1	1
7.5	599.24	160.16	95	1	1	1	1
8.5	599.24	160	95	1	1	1	1
9.5	599.24	159.79	95	1	1	1	1
10.5	599.24	159.63	95	1	1	1	1
11.5	599.24	159.39	95	1	1	1	1
12.5	599.24	159.17	95	1	1	1	1
13.5	599.24	158.9	95	1	1	1	1
14.5	599.24	158.69	95	1	1	1	1
15.5	599.24	158.5	95	1	1	1	1
16.5	599.24	158.28	95	1	1	1	1
17.5	599.24	157.99	95	1	1	1	1
18.5	599.24	157.72	95	1	1	1	1
19.5	599.24	157.43	95	1	1	1	1
20.5	599.24	157.02	95	1	1	1	1
21.5	599.24	156.78	95	1	1	1	1
22.5	599.24	156.57	95	1	1	1	1
23.5	599.24	156.45	95	1	1	1	1
24.5	599.24	156.37	95	1	1	1	1
25.5	599.24	156.17	95	1	1	1	1
26.5	599.24	156.01	95	1	1	1	1
27.5	599.24	155.86	95	1	1	1	1
28.5	599.24	155.67	95	1	1	1	1
29.5	599.24	155.56	95	1	1	1	1
30.5	599.24	155.48	95	1	1	1	1
31.5	599.24	155.35	95	1	1	1	1
32.5	599.24	155.22	95	1	1	1	1
33.5	599.24	155.17	95	1	1	1	1
34.5	599.24	155.16	95	1	1	1	1
35.5	599.24	155.02	95	1	1	1	1
36.5	599.24	154.91	95	1	1	1	1
37.5	599.24	154.83	95	1	1	1	1
38.5	599.24	154.82	95	1	1	1	1
39.5	599.24	154.83	95	1	1	1	1
40.5	599.24	154.74	95	1	1	1	1
41.5	599.24	154.63	95	1	1	1	1
42.5	599.24	154.49	95	1	1	1	1
43.5	599.24	154.45	95	1	1	1	1
44.5	599.24	154.38	95	1	1	1	1
45.5	599.24	154.22	95	1	1	1	1
46.5	599.24	154.14	95	1	1	1	1
47.5	599.24	154.11	95	1	1	1	1
48.5	599.24	154.06	95	1	1	1	1
49.5	599.24	153.97	95	1	1	1	1
50.5	599.24	154.1	95	1	1	1	1
51.5	599.24	154.23	95	1	1	1	1
52.5	599.24	154.29	95	1	1	1	1
53.5	599.24	154.37	95	1	1	1	1
54.5	599.24	154.35	95	1	1	1	1
55.5	599.24	154.38	95	1	1	1	1
56.5	599.24	154.38	95	1	1	1	1
57.5	599.24	154.4	95	1	1	1	1
58.5	599.24	154.48	95	1	1	1	1
59.5	599.24	154.53	95	1	1	1	1
60.5	599.24	154.55	95	1	1	1	1
61.5	599.24	154.62	95	1	1	1	1
62.5	599.24	154.68	95	1	1	1	1
63.5	599.24	154.83	95	1	1	1	1
64.5	599.24	154.95	95	1	1	1	1
65.5	599.24	155.11	95	1	1	1	1
66.5	599.24	155.23	95	1	1	1	1
67.5	599.24	155.4	95	1	1	1	1
68.5	599.24	155.62	95	1	1	1	1
69.5	599.24	155.79	95	1	1	1	1
70.5	599.24	155.92	95	1	1	1	1
71.5	599.24	156.11	95	1	1	1	1
