300.5	99.24	142.56	95	1	1	1	1
301.5	99.24	142.49	95	1	1	1	1
302.5	99.24	142.41	95	1	1	1	1
303.5	99.24	142.34	95	1	1	1	1
304.5	99.24	142.24	95	1	1	1	1
305.5	99.24	142.19	95	1	1	1	1
306.5	99.24	142.15	95	1	1	1	1
307.5	99.24	142.07	95	1	1	1	1
308.5	99.24	142.05	95	1	1	1	1
309.5	99.24	142.03	95	1	1	1	1
310.5	99.24	142.04	95	1	1	1	1
311.5	99.24	142.12	95	1	1	1	1
312.5	99.24	142.09	95	1	1	1	1
313.5	99.24	142.05	95	1	1	1	1
314.5	99.24	142.01	95	1	1	1	1
315.5	99.24	141.99	95	1	1	1	1
316.5	99.24	142.02	95	1	1	1	1
317.5	99.24	141.98	95	1	1	1	1
318.5	99.24	141.91	95	1	1	1	1
319.5	99.24	141.76	95	1	1	1	1
320.5	99.24	141.58	95	1	1	1	1
321.5	99.24	141.33	95	1	1	1	1
322.5	99.24	141.05	95	1	1	1	1
323.5	99.24	140.82	95	1	1	1	1
324.5	99.24	140.66	95	1	1	1	1
325.5	99.24	140.47	95	1	1	1	1
326.5	99.24	140.37	95	1	1	1	1
327.5	99.24	140.33	95	1	1	1	1
328.5	99.24	140.36	95	1	1	1	1
329.5	99.24	140.35	95	1	1	1	1
330.5	99.24	140.35	95	1	1	1	1
331.5	99.24	140.32	95	1	1	1	1
332.5	99.24	140.26	95	1	1	1	1
333.5	99.24	140.3	95	1	1	1	1
334.5	99.24	140.32	95	1	1	1	1
335.5	99.24	140.32	95	1	1	1	1
336.5	99.24	140.36	95	1	1	1	1
337.5	99.24	140.36	95	1	1	1	1
338.5	99.24	140.33	95	1	1	1	1
339.5	99.24	140.34	95	1	1	1	1
340.5	99.24	140.41	95	1	1	1	1
341.5	99.24	140.5	95	1	1	1	1
342.5	99.24	140.75	95	1	1	1	1
343.5	99.24	140.96	95	1	1	1	1
344.5	99.24	141.08	95	1	1	1	1
345.5	99.24	141.18	95	1	1	1	1
346.5	99.24	141.34	95	1	1	1	1
347.5	99.24	141.46	95	1	1	1	1
348.5	99.24	141.56	95	1	1	1	1
349.5	99.24	141.68	95	1	1	1	1
350.5	99.24	141.76	95	1	1	1	1
351.5	99.24	141.82	95	1	1	1	1
352.5	99.24	141.84	95	1	1	1	1
353.5	99.24	141.87	95	1	1	1	1
354.5	99.24	141.92	95	1	1	1	1
355.5	99.24	141.93	95	1	1	1	1
356.5	99.24	141.98	95	1	1	1	1
357.5	99.24	142.03	95	1	1	1	1
358.5	99.24	142.07	95	1	1	1	1
359.5	99.24	142.17	95	1	1	1	1
360.5	99.24	142.27	95	1	1	1	1
361.5	99.24	142.39	95	1	1	1	1
362.5	99.24	142.54	95	1	1	1	1
363.5	99.24	142.64	95	1	1	1	1
364.5	99.24	142.83	95	1	1	1	1
365.5	99.24	142.99	95	1	1	1	1
366.5	99.24	143.14	95	1	1	1	1
367.5	99.24	143.31	95	1	1	1	1
368.5	99.24	143.43	95	1	1	1	1
369.5	99.24	143.56	95	1	1	1	1
370.5	99.24	143.67	95	1	1	1	1
371.5	99.24	143.71	95	1	1	1	1
372.5	99.24	143.78	95	1	1	1	1
373.5	99.24	143.85	95	1	1	1	1
374.5	99.24	143.89	95	1	1	1	1
375.5	99.24	143.92	95	1	1	1	1
376.5	99.24	143.93	95	1	1	1	1
377.5	99.24	143.94	95	1	1	1	1
378.5	99.24	143.92	95	1	1	1	1
379.5	99.24	143.9	95	1	1	1	1
380.5	99.24	143.85	95	1	1	1	1
381.5	99.24	143.86	95	1	1	1	1
382.5	99.24	143.85	95	1	1	1	1
383.5	99.24	143.85	95	1	1	1	1
384.5	99.24	143.83	95	1	1	1	1
385.5	99.24	143.83	95	1	1	1	1
386.5	99.24	143.84	95	1	1	1	1
387.5	99.24	143.84	95	1	1	1	1
388.5	99.24	143.84	95	1	1	1	1
389.5	99.24	143.85	95	1	1	1	1
390.5	99.24	143.87	95	1	1	1	1
391.5	99.24	143.94	95	1	1	1	1
392.5	99.24	144	95	1	1	1	1
393.5	99.24	144.08	95	1	1	1	1
394.5	99.24	144.15	95	1	1	1	1
395.5	99.24	144.27	95	1	1	1	1
396.5	99.24	144.38	95	1	1	1	1
397.5	99.24	144.48	95	1	1	1	1
398.5	99.24	144.6	95	1	1	1	1
399.5	99.24	144.75	95	1	1	1	1
400.5	99.24	144.86	95	1	1	1	1
401.5	99.24	144.97	95	1	1	1	1
402.5	99.24	145.05	95	1	1	1	1
403.5	99.24	145.18	95	1	1	1	1
404.5	99.24	145.26	95	1	1	1	1
405.5	99.24	145.35	95	1	1	1	1
406.5	99.24	145.41	95	1	1	1	1
407.5	99.24	145.48	95	1	1	1	1
408.5	99.24	145.59	95	1	1	1	1
409.5	99.24	145.67	95	1	1	1	1
410.5	99.24	145.67	95	1	1	1	1
411.5	99.24	145.72	95	1	1	1	1
412.5	99.24	145.75	95	1	1	1	1
413.5	99.24	145.82	95	1	1	1	1
414.5	99.24	145.85	95	1	1	1	1
415.5	99.24	145.9	95	1	1	1	1
416.5	99.24	145.94	95	1	1	1	1
417.5	99.24	146	95	1	1	1	1
418.5	99.24	146.07	95	1	1	1	1
419.5	99.24	146.1	95	1	1	1	1
420.5	99.24	146.13	95	1	1	1	1
421.5	99.24	146.17	95	1	1	1	1
422.5	99.24	146.21	95	1	1	1	1
423.5	99.24	146.23	95	1	1	1	1
424.5	99.24	146.29	95	1	1	1	1
425.5	99.24	146.29	95	1	1	1	1
426.5	99.24	146.34	95	1	1	1	1
