455.00	605.00	163.83
445.00	605.00	163.73
435.00	605.00	163.11
425.00	605.00	162.87
395.00	605.00	155.90
385.00	615.00	156.18
385.00	625.00	156.32
385.00	635.00	156.37
395.00	645.00	156.61
385.00	645.00	156.39
395.00	655.00	156.80
385.00	655.00	156.75
375.00	655.00	157.44
395.00	665.00	157.13
395.00	675.00	157.45
385.00	675.00	157.56
395.00	685.00	157.81
345.00	685.00	160.07
395.00	695.00	158.17
385.00	695.00	158.19
395.00	705.00	158.46
355.00	705.00	160.27
385.00	715.00	158.83
385.00	725.00	159.22
325.00	725.00	162.57
305.00	725.00	163.06
385.00	735.00	159.37
375.00	735.00	160.07
345.00	735.00	161.76
385.00	745.00	159.55
325.00	745.00	162.49
385.00	755.00	159.51
375.00	755.00	160.30
345.00	755.00	161.96
385.00	765.00	159.50
325.00	765.00	162.65
385.00	775.00	159.21
375.00	775.00	160.02
345.00	775.00	162.03
385.00	785.00	159.05
385.00	835.00	157.71
375.00	835.00	158.52
385.00	845.00	157.48
375.00	845.00	158.26
305.00	845.00	161.43
385.00	855.00	157.18
375.00	855.00	157.31
325.00	855.00	160.15
375.00	865.00	156.62
365.00	865.00	158.05
305.00	865.00	161.81
375.00	875.00	156.04
365.00	875.00	156.17
355.00	875.00	158.53
345.00	875.00	159.92
325.00	875.00	161.03
365.00	885.00	155.39
355.00	885.00	156.93
365.00	895.00	154.94
355.00	895.00	155.08
345.00	895.00	157.72
305.00	895.00	162.38
385.00	605.00	154.19
375.00	605.00	153.02
365.00	605.00	149.87
355.00	605.00	149.23
345.00	605.00	145.82
335.00	605.00	144.81
325.00	605.00	142.61
315.00	605.00	141.17
305.00	605.00	139.69
375.00	615.00	153.77
365.00	615.00	151.85
355.00	615.00	149.54
345.00	615.00	147.31
335.00	615.00	145.24
325.00	615.00	143.58
315.00	615.00	141.73
305.00	615.00	140.04
375.00	625.00	154.18
365.00	625.00	152.38
355.00	625.00	150.25
345.00	625.00	148.16
335.00	625.00	146.03
325.00	625.00	144.25
315.00	625.00	142.15
305.00	625.00	140.33
375.00	635.00	154.41
365.00	635.00	152.76
355.00	635.00	150.69
345.00	635.00	148.93
335.00	635.00	146.70
325.00	635.00	144.70
315.00	635.00	142.59
305.00	635.00	140.43
375.00	645.00	154.45
365.00	645.00	152.81
355.00	645.00	151.25
345.00	645.00	149.17
335.00	645.00	146.86
325.00	645.00	144.91
315.00	645.00	142.98
305.00	645.00	140.76
365.00	655.00	153.26
355.00	655.00	151.00
345.00	655.00	149.51
335.00	655.00	147.21
325.00	655.00	145.14
315.00	655.00	143.24
305.00	655.00	140.94
385.00	665.00	156.07
375.00	665.00	154.97
365.00	665.00	152.97
355.00	665.00	150.84
345.00	665.00	149.24
335.00	665.00	147.92
325.00	665.00	145.39
315.00	665.00	143.62
305.00	665.00	141.25
375.00	675.00	155.68
365.00	675.00	154.28
355.00	675.00	151.93
345.00	675.00	149.83
335.00	675.00	147.27
325.00	675.00	146.39
315.00	675.00	144.37
305.00	675.00	142.03
385.00	685.00	156.38
375.00	685.00	155.40
365.00	685.00	153.58
355.00	685.00	151.42
335.00	685.00	149.00
325.00	685.00	145.86
315.00	685.00	144.85
305.00	685.00	142.79
375.00	695.00	156.18
365.00	695.00	154.95
355.00	695.00	152.89
345.00	695.00	150.80
335.00	695.00	148.21
325.00	695.00	146.61
315.00	695.00	144.59
305.00	695.00	143.46
385.00	705.00	157.15
375.00	705.00	155.80
365.00	705.00	154.33
345.00	705.00	151.94
335.00	705.00	149.91
325.00	705.00	147.69
315.00	705.00	146.36
305.00	705.00	143.70
375.00	715.00	156.62
365.00	715.00	155.32
355.00	715.00	153.68
345.00	715.00	151.49
335.00	715.00	149.24
325.00	715.00	148.65
315.00	715.00	145.75
305.00	715.00	143.36
375.00	725.00	156.82
365.00	725.00	155.89
355.00	725.00	154.43
345.00	725.00	152.20
335.00	725.00	150.68
315.00	725.00	146.68
365.00	735.00	155.54
355.00	735.00	153.77
335.00	735.00	151.69
325.00	735.00	149.80
315.00	735.00	147.75
305.00	735.00	146.37
375.00	745.00	157.71
365.00	745.00	156.16
355.00	745.00	155.01
345.00	745.00	153.16
335.00	745.00	151.36
315.00	745.00	149.40
305.00	745.00	147.47
365.00	755.00	156.91
355.00	755.00	154.34
335.00	755.00	152.59
325.00	755.00	151.05
315.00	755.00	149.10
305.00	755.00	147.70
375.00	765.00	157.77
365.00	765.00	156.26
355.00	765.00	155.34
345.00	765.00	153.71
335.00	765.00	151.97
315.00	765.00	150.13
305.00	765.00	149.11
365.00	775.00	156.92
355.00	775.00	154.64
335.00	775.00	153.14
325.00	775.00	151.61
315.00	775.00	150.49
305.00	775.00	149.67
375.00	785.00	157.54
365.00	785.00	156.21
355.00	785.00	155.39
345.00	785.00	153.97
335.00	785.00	152.63
325.00	785.00	151.90
315.00	785.00	151.26
305.00	785.00	150.39
375.00	795.00	157.13
365.00	795.00	156.19
355.00	795.00	155.17
345.00	795.00	154.26
335.00	795.00	152.86
325.00	795.00	152.22
315.00	795.00	151.50
305.00	795.00	150.88
365.00	805.00	155.87
345.00	805.00	153.90
335.00	805.00	153.17
325.00	805.00	152.22
315.00	805.00	151.59
305.00	805.00	151.10
375.00	815.00	156.66
365.00	815.00	155.44
355.00	815.00	154.66
345.00	815.00	153.82
335.00	815.00	152.69
325.00	815.00	152.04
315.00	815.00	151.42
305.00	815.00	151.02
375.00	825.00	156.52
365.00	825.00	155.69
355.00	825.00	154.32
345.00	825.00	153.45
335.00	825.00	152.34
325.00	825.00	151.67
315.00	825.00	151.10
305.00	825.00	150.53
365.00	835.00	155.35
355.00	835.00	154.10
345.00	835.00	152.90
335.00	835.00	151.77
325.00	835.00	151.00
315.00	835.00	150.51
305.00	835.00	150.33
365.00	845.00	155.20
355.00	845.00	153.90
345.00	845.00	152.51
335.00	845.00	151.22
325.00	845.00	150.36
315.00	845.00	150.01
365.00	855.00	155.16
355.00	855.00	153.71
345.00	855.00	152.32
335.00	855.00	151.10
315.00	855.00	149.76
305.00	855.00	149.79
355.00	865.00	153.95
345.00	865.00	153.12
335.00	865.00	151.50
325.00	865.00	150.32
315.00	865.00	150.06
335.00	875.00	151.40
315.00	875.00	150.89
305.00	875.00	150.40
345.00	885.00	153.35
335.00	885.00	152.24
325.00	885.00	151.46
315.00	885.00	151.48
305.00	885.00	151.05
335.00	895.00	152.83
325.00	895.00	151.94
315.00	895.00	151.27
